text,label
I have a right to call reality what it is When you come through our border with no passport you are crossing illegally You have broken the law Thus you are an illegal alien Period End of discussion And Biden and Harris are complicit in allowing the law to be broken,2
Kamala Harris depicted chained up behind golf cart during Pennsylvania Halloween parade CBS Pittsburgh,1
No you are not Donald Trump You are not even the equal of his fingernail clippings,2
I should have said potential elected official given that he is running for governor Still my point stands Red MAGA and Blue MAGA both have long sought to suppress free speech to control the narrative Hillary has been talking about social media censorship since,1
Republicans and Maga mushrooms that feed on Trump bullshit are so scared of losing they have to resort to undermining confidence in the legitimacy of elections They cant comprehend that Trump has already lost times and only days to the ninth,2
As if MAGA voters were considering her anyway You people are dont think things through Also not as bad as Trumps support among Puerto Ricans,2
Donald Trump I love this HE IS TROLLING JOE BIDEN AND KAMALA HARRIS TRUMPVANCE LETS GOOOOO,1
Im full Maga but Id be tempted to let her fix me,1
He then saw on her Instagram post that she congratulated Joe Biden on his election win and told her to kick rocks,2
Thats odd because under Trumps years only about miles of NEW wall got built miles of upgrade of existing structures bn cost paid by US taxpayers vs bn promised If I were Biden Id have killed a project that has already overrun the budget to do the easiest half,2
Shes not even in the chain of command except when its the border or inflation or funding Ukraine or blah blah blah MAGA mentality is a sickness,2
The best thing about Trump if you detest where the Democratic Party is going is Hes making new Republicans Have a great day,1
"Timmy, the Waffler, will do anything some GOP Douche w/$ wants, til the blowback n lil Timmy acts like he was against it the whole time-living without the benefit of a spine is impossible for most except lil Timmy bases his whole career on being a dishonest toadie, a worm, gross",0
Its really dangerous for our democratic systemCalling Donald Trump a threat to Democracy whilst hes been a president who left office because of an election and didnt do anything as a threat to Democracy is ridiculous,1
Well it was going to be shit and MP's have picked the two biggest shits.,0
Sucks to be MAGA,2
Yep just like the Bible says about us and Jesus Let us go outside the camp bearing his reproach Outside the camp was the garbage dumping area The treasure of Trump Christ and conservative values lost on those who are perishing,1
Access to abortion what amp if there is a secret deal with BC United amp the Conservatives Covid masking Dr Bonnie Henry amp the suitability of Conservative candidates ended up being the issues ICBC also played a role,1
BidenHarris have already price gouged Americans into the poor house with Bidenomics,2
Puerto Rico is a covered in lots of places by garbage polices have destroyed manufacturing in PR Biden called me garbage,2
No one called you Hitler we are calling Donald trump the new Hitler his own said it,2
You have America First in your bio You cool with supporting Nazi Klan American History Seriously look it up You need align with a different team These white maga dudes will NOT protect you,0
US elections Wisconsin is bad news for Kamala Harris says Nate Silver,1
When I was the baby chef for the Bidens they enjoyed babies on rice deep fried baby soup stuffed baby baby ala king even baby potato salad they love babies,2
Problem with leftists or liberals is worried about other countries problems how she never speaks about youth unemployment mortgage fraud lmia work permits fraud and no affordable housing for our seniors as conservative i take of my country problem st,2
My best sources are Kamala Harris and Tim Walz and Joe Biden They always give me the best material,1
BREAKING Brilliant Trump attends his rally in Green Bay WI wearing a trash man uniform Make America Great Again,1
Remember this before you vote on Biden amp Harris fired over k military personnel for not taking an experimental drug but they welcomed millions of unvetted not vaccinated aliens into USA,2
Youre an absolute moron Look at Trumps record with minorities Biden voted FOR segregation and was best friends with a KKK grand wizard Harris locked up thousands of black people for weed Imprisoned single black mothers when their kids missed school,2
For Petes sake what can Netayahu speak with Biden about,1
Yesterday some were asking why USL fell I answered that it may be due to conservative and cautious guidance But the more honest answer would have been that I dont know Trying to attribute meaning to one days fall or rise is futile I dont belong to that game,1
No the US needs to drop Donald Trump,2
Biden said DeSantis is doing a great job amp theyre speaking regularly Harriss political stunt is disgusting,2
Time for a daily dose of reality for by stating facts and asking questions she knows she cant answer without her whole worldview unraveling Fact impeached indicted prosecuted and fraudulently convicted Trump not God Fact A person,2
FYI Biden isnt running for reelection,1
Biden Ducked Deployments Biden did receive five draft deferments but they were granted first because he was a college student and later a law student Following a physical exam he received a different classification exempting him from service because of his asthma,1
Its gonna be close but the fact that Harris is underperforming in Michigan compared to Biden and Clinton in the polls gives me hope,1
